combo,disc,mod,ev1,ev2,mgap,dens,mu
betweenness-eigenvector,151395,0.7102449354084409,21.736159543308233,18.92624036908499,0.8697347893915757,0.0153993993993994,0.25
closeness-eigenvector,73585,0.7102449354084409,21.736159543308233,18.92624036908499,0.8697347893915757,0.0153993993993994,0.25
degree-betweenness,36034,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
degree-closeness,61932,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
degree-eigenvector,112297,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
betweenness-closeness,93062,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
betweenness-eigenvector,151395,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
closeness-eigenvector,73585,0.7102449354084409,21.736159543308204,18.926240369085008,0.8697347893915757,0.0153993993993994,0.25
degree-betweenness,27624,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422783,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422794,18.046200527074543,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.51657139742276,18.0462005270746,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422876,18.046200527074646,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422766,18.046200527074568,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422812,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422773,18.04620052707461,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.516571397422783,18.046200527074546,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.5165713974228,18.046200527074596,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,27624,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
degree-closeness,59683,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
degree-eigenvector,92329,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
betweenness-closeness,86682,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
betweenness-eigenvector,126609,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
closeness-eigenvector,54091,0.6607387624938178,21.51657139742277,18.046200527074603,0.8697347893915757,0.0153993993993994,0.3
degree-betweenness,22254,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730867,16.448701446127288,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730877,16.448701446127316,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730877,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730916,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730895,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.19102747973088,16.44870144612728,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.1910274797309,16.44870144612729,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730906,16.448701446127306,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.191027479730884,16.448701446127274,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,22254,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
degree-closeness,49859,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
degree-eigenvector,73717,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
betweenness-closeness,74988,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
betweenness-eigenvector,106723,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
closeness-eigenvector,47578,0.6109278074971152,21.19102747973088,16.44870144612731,0.8697347893915757,0.0153993993993994,0.35
degree-betweenness,17895,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.12872128174665,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.12872128174666,15.401569197652202,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746643,15.401569197652137,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746657,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746635,15.401569197652167,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.12872128174665,15.401569197652162,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746646,15.401569197652183,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746675,15.401569197652194,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.128721281746632,15.401569197652181,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,17895,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
degree-closeness,46912,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
degree-eigenvector,61590,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
betweenness-closeness,65429,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
betweenness-eigenvector,86429,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
closeness-eigenvector,38350,0.5614093557502051,21.12872128174665,15.401569197652158,0.8697347893915757,0.0153993993993994,0.4
degree-betweenness,19097,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5112431765861382,21.311136506346262,14.646300404172536,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5112346583046892,21.311136506346255,14.646300404172543,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5074265639632347,21.311136506346244,14.64630040417252,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5112431765861382,21.31113650634628,14.646300404172564,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5102745262956647,21.31113650634627,14.646300404172578,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5097439336991059,21.311136506346248,14.646300404172534,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.510360224601392,21.311136506346266,14.646300404172537,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5112431765861382,21.311136506346248,14.646300404172518,0.8697347893915757,0.0153993993993994,0.45
